 Subj,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
"MLRS","296","Leadership & Mgt in Hlth Care","92270","A","LEC","M","49","31","11:30","12:45"," T  R    ","ROWELL","111","Alsofrom, Jane E.","3"
"MLRS","296","Leadership & Mgt in Hlth Care","93686","ZRA","LEC","C","1","0","11:30","12:45"," T  R    ","ROWELL","111","Alsofrom, Jane E.","3"
"MLRS","299","Advanced Special Topics","90345","A","TD","M","5","0","TBA","","       ","","","Wilcke, Burton William","1 to 18"
"MLS","220","Clinical Internship: Chemistry","92402","A","INTN","M","1","2","TBA","","       ","OFFCMP","SEE NOTES","Griffin, Christine G.","3"
"MLS","220","Clinical Internship: Chemistry","93687","ZRA","INTN","C","1","0","TBA","","       ","OFFCMP","SEE NOTES","Griffin, Christine G.","3"
"MLS","222","Clinical Chemistry II","90346","A","LEC","M","24","16","11:45","12:35","M       ","JEFFRD","110","Ramos, Maria E.","4"
"MLS","222","Clinical Chemistry II","93688","ZRA","LEC","C","1","2","11:45","12:35","M       ","JEFFRD","110","Ramos, Maria E.","4"
"MLS","230","Clinical Internship:Hematology","92404","A","INTN","M","1","2","TBA","","       ","OFFCMP","SEE NOTES","Griffin, Christine G.","3"
"MLS","230","Clinical Internship:Hematology","93689","ZRA","INTN","C","1","0","TBA","","       ","OFFCMP","SEE NOTES","Griffin, Christine G.","3"
"MLS","231","Hematology","91876","A","LEC","M","23","19","14:30","15:45"," T  R    ","ROWELL","318","Deming, Paula Marie","4"
"MLS","231","Hematology","93690","ZRA","LEC","C","1","2","14:30","15:45"," T  R    ","ROWELL","318","Deming, Paula Marie","4"
"MLS","250","Clin Internship:Microbiology","92407","A","INTN","M","1","2","TBA","","       ","OFFCMP","SEE NOTES","Griffin, Christine G.","3"
"MLS","250","Clin Internship:Microbiology","93691","ZRA","INTN","C","1","0","TBA","","       ","OFFCMP","SEE NOTES","Griffin, Christine G.","3"
"MLS","260","Clin Int:Immunohematology","92409","A","INTN","M","1","2","TBA","","       ","OFFCMP","SEE NOTES","Griffin, Christine G.","3"
"MLS","260","Clin Int:Immunohematology","93692","ZRA","INTN","C","1","0","TBA","","       ","OFFCMP","SEE NOTES","Griffin, Christine G.","3"
"MLS","262","Immunohematology","90347","A","LCLB","M","23","16","10:00","11:15"," T  R    ","ROWELL","113","Griffin, Christine G.","4"
"MLS","262","Immunohematology","93693","ZRA","LCLB","C","1","2","10:00","11:15"," T  R    ","ROWELL","113","Griffin, Christine G.","4"
"MLS","292","Topics in Medical Lab Science","92411","A","ONL","M","1","2","TBA","","       ","ONLINE","COURSE","Griffin, Christine G.","3"
"MLS","292","Topics in Medical Lab Science","93694","ZRA","ONL","C","1","0","TBA","","       ","ONLINE","COURSE","Griffin, Christine G.","3"
"MMG","001","First Year Colloquium","90651","A","LCDS","M","21","15","17:30","18:45"," T      ","STAFFO","410","Phelps, Stephanie F.","1"
"MMG","065","Microbiology & Pathogenesis","90653","A","LEC","M","80","81","11:45","12:35","M  W  F   ","STAFFO","101","Pederson, David Scott","4"
"MMG","065","Microbiology & Pathogenesis","90654","A01","LAB","M","28","27","10:00","11:50"," T  R    ","STAFFO","103","Tessmann, Brenda Vance","0"
"MMG","065","Microbiology & Pathogenesis","90655","A02","LAB","M","28","28","13:00","14:50"," T  R    ","STAFFO","103","Tessmann, Brenda Vance","0"
"MMG","065","Microbiology & Pathogenesis","90656","A03","LAB","M","28","24","16:00","17:50"," T  R    ","STAFFO","103","Tessmann, Brenda Vance","0"
"MMG","065","Microbiology & Pathogenesis","94768","A04","LAB","M","12","5","19:00","20:50"," T  R    ","ONCMP","SEE NOTES","Tessmann, Brenda Vance","0"
"MMG","065","Microbiology & Pathogenesis","93665","ZRA","LEC","C","10","3","11:45","12:35","M  W  F   ","STAFFO","101","Pederson, David Scott","4"
"MMG","095","Special Micro Lab","93666","A","LAB","M","20","0","TBA","","       ","ONCMP","SEE NOTES","Tessmann, Brenda Vance","1 to 12"
"MMG","095","Special Micro Lecture","94861","B","LEC","M","25","1","11:45","12:35","M  W  F   ","ROWELL","110","Tessmann, Brenda Vance","3"
"MMG","101","Microbiol & Infectious Disease","90657","A","LEC","M","82","114","13:55","14:45","M  W  F   ","ROWELL","103","Johnson, Douglas Ian","4"
"MMG","101","Microbiol & Infectious Disease","90658","A01","LAB","M","28","36","10:00","11:50"," T  R    ","STAFFO","104","Tessmann, Brenda Vance","0"
"MMG","101","Microbiol & Infectious Disease","90660","A02","LAB","M","28","35","13:00","14:50"," T  R    ","STAFFO","104","Tessmann, Brenda Vance","0"
"MMG","101","Microbiol & Infectious Disease","90661","A03","LAB","M","28","37","16:00","17:50"," T  R    ","STAFFO","104","Tessmann, Brenda Vance","0"
"MMG","101","Microbiol & Infectious Disease","92146","A04","LAB","M","28","41","19:00","20:50"," T  R    ","STAFFO","104","Tessmann, Brenda Vance","0"
"MMG","101","Microbiol & Infectious Disease","93913","ZRA","LEC","C","30","35","13:55","14:45","M  W  F   ","ROWELL","103","Johnson, Douglas Ian","4"
"MMG","195","Teaching Assistant","93667","A","INTN","M","10","14","TBA","","       ","","","Tessmann, Brenda Vance","1 to 6"
"MMG","195","Special Topics","93668","B","IS","M","10","1","TBA","","       ","","","Tessmann, Brenda Vance","1 to 6"
"MMG","195","Special Micro Lab","93669","C","LAB","M","20","0","TBA","","       ","ONCMP","SEE NOTES","Tessmann, Brenda Vance","1 to 6"
"MMG","197","Undergrad Research","90663","A","RSCH","M","10","7","TBA","","       ","","","Johnson, Douglas Ian","1 to 6"
"MMG","197","Honors Coll Undergrad Research","90664","B","RSCH","M","10","0","TBA","","       ","","","Johnson, Douglas Ian","1 to 6"
"MMG","201","Molecular Cloning Lab","90665","A","LAB","M","16","11","11:45","15:50","M  W     ","STAFFO","102","Phelps, Stephanie F.","3"
"MMG","201","Molecular Cloning Lab","91488","B","LAB","M","16","10","13:00","17:15"," T  R    ","STAFFO","102","Phelps, Stephanie F.","3"
"MMG","205","Biochemistry I","90901","A","LEC","M","22","15","19:00","21:45"," T      ","ANGELL","B112","Hondal, Robert J.","3"
"MMG","211","Prokaryotic Molecular Genetics","90909","A","LEC","M","30","12","08:30","09:20","M  W  F   ","HSRF","400","Wargo, Matthew James","3"
"MMG","225","Eukaryotic Virology","93679","A","LEC","M","45","42","10:00","11:15"," T  R    ","GIVN C","C443","Gilmartin, Gregory Michael","3"
"MMG","295","Advanced Special Topics","93670","A","IS","M","90","1","TBA","","       ","","","Tessmann, Brenda Vance","1 to 6"
"MMG","295","Internship","93671","B","INTN","M","90","4","TBA","","       ","","","Tessmann, Brenda Vance","1 to 6"
"MMG","295","Teaching Assistant","93672","C","IS","M","90","0","TBA","","       ","","","Tessmann, Brenda Vance","1 to 6"
"MMG","295","Ethics in Graduate Research","93673","D","LEC","M","15","14","TBA","","       ","ONCMP","SEE NOTES","Thali, Markus Josef","1 to 6"
"MMG","295","Grad Student Alt Careers","93674","E","LEC","M","20","0","TBA","","       ","ONCMP","SEE NOTES","Shen, Aimee ","1 to 6"
"MMG","295","Genetics and Genomics","94903","F","LEC","M","50","8","17:30","18:45","M  W     ","KALKIN","001","Burke, John MacKenzie","3"
"MMG","297","Advanced Undergrad Research","90929","A","RSCH","M","90","0","TBA","","       ","","","Johnson, Douglas Ian","1 to 6"
"MMG","297","Honors Coll Undergrad Research","90987","B","RSCH","M","90","4","TBA","","       ","","","Johnson, Douglas Ian","1 to 6"
"MMG","310","Current Topics in MMG","90931","A","SEM","M","15","8","TBA","","       ","STAFFO","301","Doublie, Sylvie ","2"
"MMG","391","Master's Thesis Research","90932","A","TD","M","50","0","TBA","","       ","","","Pederson, David Scott","1 to 18"
"MMG","491","Doctoral Dissertation Research","90933","A","TD","M","50","11","TBA","","       ","","","Pederson, David Scott","1 to 18"
"MPBP","191","Undergraduate Research","90880","A","TD","M","20","0","TBA","","       ","","","Staff, . ","3 to 6"
"MPBP","301","Human Physiology & Pharm I","93975","A","LEC","M","40","7","10:00","11:50"," T  R    ","HSRF","400","Berger, Christopher Lewis","4"
"MPBP","303","Critical Reading","90886","A","LEC","M","15","2","12:30","14:00","  W     ","HSRF","132","Trybus, Kathleen M.","1"
"MPBP","381","Seminar","90908","A","SEM","M","50","3","12:00","13:00","M       ","HSRF","400","Lord, Matthew J","1"
"MPBP","391","Master's Thesis Research","90910","A","TD","M","15","0","TBA","","       ","","","Ruiz, Teresa ","1 to 18"
"MPBP","491","Doctoral Dissertation Research","90912","A","TD","M","15","3","TBA","","       ","","","Ruiz, Teresa ","1 to 18"
"MS","011","Intro to ROTC & US Army","91463","A","LEC","M","40","20","16:00","16:50","  W     ","L/L CM","315","Palaza, Michael Victor","1"
"MS","011","Intro to ROTC & US Army","92184","B","LEC","M","4","5","16:00","16:50","  W     ","L/L CM","315","Palaza, Michael Victor","0"
"MS","021","Leadership&Team Development","91464","A","LEC","M","40","14","16:00","17:40","  W     ","JEFFRD","112","Crow, Travis C","2"
"MS","021","Leadership&Team Development","92687","B","LEC","M","4","2","16:00","17:40","  W     ","JEFFRD","112","Crow, Travis C","0"
"MS","131","Lead&Train Small Organizations","91465","A","LEC","M","40","10","16:00","18:30","  W     ","JEFFRD","110","Palaza, Michael Victor","3"
"MS","131","Lead&Train Small Organizations","92688","B","LEC","M","4","2","16:00","18:30","  W     ","JEFFRD","110","Palaza, Michael Victor","0"
"MS","241","Ldrshp Challenges&Goal Setting","91466","A","LEC","M","40","6","16:00","18:30","  W     ","L/L CM","216","Palaza, Michael Victor","3"
"MS","241","Ldrshp Challenges&Goal Setting","92689","B","LEC","M","4","1","16:00","18:30","  W     ","L/L CM","216","Palaza, Michael Victor","0"
"MU","001","Intro to Classical Music","90540","A","LEC","M","75","60","11:45","12:35","M  W  F   ","SOUTHW","301","Schneider, Wayne Joseph","3"
"MU","001","Intro to Classical Music","94430","ZRA","LEC","C","5","2","11:45","12:35","M  W  F   ","SOUTHW","301","Schneider, Wayne Joseph","3"
"MU","005","D1: Intro to Jazz History","90541","A","LEC","M","66","68","11:30","12:45"," T  R    ","SOUTHW","301","Vega, Raymond ","3"
"MU","005","D1: Intro to Jazz History","94431","ZRA","LEC","C","4","5","11:30","12:45"," T  R    ","SOUTHW","301","Vega, Raymond ","3"
"MU","006","American Music","93970","A","LEC","M","47","44","13:55","14:45","M  W  F   ","SOUTHW","301","Schneider, Wayne Joseph","3"
"MU","006","American Music","94432","ZRA","LEC","C","3","2","13:55","14:45","M  W  F   ","SOUTHW","301","Schneider, Wayne Joseph","3"
"MU","009","Music Theory Fundamentals","90542","A","LEC","M","30","32","13:00","14:15"," T  R    ","SOUTHW","301","Parshley, Alan ","3"
"MU","015","History of Rock and Roll","91418","A","LEC","M","63","61","18:15","21:15","M       ","SOUTHW","301","Stats, Clyde ","3"
"MU","015","History of Rock and Roll","94433","ZRA","LEC","C","7","2","18:15","21:15","M       ","SOUTHW","301","Stats, Clyde ","3"
"MU","021","Beginning Grp Lessons; Guitar","92085","Z1","PERF","C","14","11","18:30","20:00"," T      ","SOUTHW","206","Capps, Joseph M.","1"
"MU","021","Beginning Grp Lessons: Guitar","92086","Z2","PERF","C","14","12","18:30","20:00"," T      ","SOUTHW","206","Capps, Joseph M.","1"
"MU","021","Beg Grp Lessons: Conga/Djembe","94614","Z3","PERF","C","12","11","17:30","19:30","   R    ","SOUTHW","101","Ferraris, Steven B.","1"
"MU","021","Beg Grp Lessons: Conga/Djembe","94615","Z4","PERF","C","12","11","17:30","19:30","   R    ","SOUTHW","101","Ferraris, Steven B.","1"
"MU","025","Group Jazz Piano II","91888","A","PERF","M","12","6","11:30","12:45"," T  R    ","SOUTHW","310","Cleary, Thomas G.","1"
"MU","033","Applied Lessons:Bassoon","90365","A","PERF","M","10","0","TBA","","       ","","","Lanoue, Gerald R","1 or 2"
"MU","033","Applied Lessons:Cello","90382","AA","PERF","M","10","6","TBA","","       ","","","Polk, Suzanne ","1 or 2"
"MU","033","Applied Lessons:Clarinet","90372","B","PERF","M","15","1","TBA","","       ","","","Klimowski, Steven E.","1 or 2"
"MU","033","Applied Lessons: Classicl Guit","90385","BB","PERF","M","10","4","TBA","","       ","","","Mantegna, John Peter","1 or 2"
"MU","033","Applied Lessons:Conga/Djembe","90393","C","PERF","M","25","1","TBA","","       ","","","Ferraris, Steven B.","1 or 2"
"MU","033","Applied Lessons:Drum Set","90392","D","PERF","M","50","8","TBA","","       ","","","Salisbury, Jeffrey M.","1 or 2"
"MU","033","Applied Lessons:Flute","90371","E","PERF","M","10","5","TBA","","       ","","","Janson, Anne Elizabeth","1 or 2"
"MU","033","Applied Lessons:Harp","90384","F","PERF","M","10","2","TBA","","       ","","","Soons, Heidi ","1 or 2"
"MU","033","Applied Lessons:Horn","90377","G","PERF","M","10","0","TBA","","       ","","","Parshley, Alan ","1 or 2"
"MU","033","Applied Lessons:Jazz Bass","90391","H","PERF","M","25","3","TBA","","       ","","","Rivers, John Williams","1 or 2"
"MU","033","Applied Lessons:Jazz Guitar","90390","I","PERF","M","50","14","TBA","","       ","","","Capps, Joseph M.","1 or 2"
"MU","033","Applied Lessons:Jazz Piano","90389","J","PERF","M","25","7","TBA","","       ","","","Cleary, Thomas G.","1 or 2"
"MU","033","Applied Lessons: JazzSaxophone","90388","K","PERF","M","15","5","TBA","","       ","","","Zsoldos, Michael ","1 or 2"
"MU","033","Applied Lessons:Jazz Trombone","90387","L","PERF","M","10","0","TBA","","       ","","","Davies, Richard ","1 or 2"
"MU","033","Applied Lessons:Jazz Trumpet","90386","M","PERF","M","10","1","TBA","","       ","","","Vega, Raymond ","1 or 2"
"MU","033","Applied Lessons:Jazz Voice","90374","N","PERF","M","25","3","TBA","","       ","","","Delaurentis, Amber R","1 or 2"
"MU","033","Applied Lessons:Oboe","90373","O","PERF","M","10","0","TBA","","       ","","","Carpenter, Nadine ","1 or 2"
"MU","033","Applied Lessons:Organ","90370","P","PERF","M","5","0","TBA","","       ","","","Neiweem, David ","1 or 2"
"MU","033","Applied Lessons:Percussion","90379","Q","PERF","M","5","0","TBA","","       ","","","Toner Jr, D Thomas","1 or 2"
"MU","033","Applied Lessons:Piano","90369","R","PERF","M","25","2","TBA","","       ","","","Parker, Sylvia B.","1 or 2"
"MU","033","Applied Lessons:Saxophone","90375","S","PERF","M","10","0","TBA","","       ","","","Klimowski, Steven E.","1 or 2"
"MU","033","Applied Lessons:String Bass","90383","T","PERF","M","10","0","TBA","","       ","","","Tilley, William T.","1 or 2"
"MU","033","Applied Lessons:Trombone Tuba","90378","U","PERF","M","10","1","TBA","","       ","","","Wigness, C. Robert ","1 or 2"
"MU","033","Applied Lessons:Trumpet","90376","V","PERF","M","10","4","TBA","","       ","","","Vega, Raymond ","1 or 2"
"MU","033","Applied Lessons:Viola","90381","W","PERF","M","10","2","TBA","","       ","","","Read, Evelyn R.","1 or 2"
"MU","033","Applied Lessons:Violin","90380","X","PERF","M","20","6","TBA","","       ","","","Read, Evelyn R.","1 or 2"
