 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor First,Instructor Last,Credits
MMG,101,Microbiol & Infectious Disease,94597,Z1,LEC,C,4,4,13:55,14:45,M  W  F   ,STAFFO,101,Douglas,Johnson,4
MMG,195,Teaching Assistant,93621,A,LEC,M,90,7,TBA,,       ,ONCMP,SEE NOTES,Brenda,Tessmann,1 to 6
MMG,195,Special Topics,93622,B,LEC,M,90,0,TBA,,       ,ONCMP,SEE NOTES,Brenda,Tessmann,1 to 6
MMG,195,Special Micro Lab,93623,C,LAB,M,20,0,TBA,,       ,ONCMP,SEE NOTES,Brenda,Tessmann,1 to 6
MMG,197,Undergrad Research,91228,A,RSCH,M,90,7,TBA,,       ,,,Douglas,Johnson,1 to 6
MMG,197,Honors Coll Undergrad Research,91229,B,RSCH,M,90,0,TBA,,       ,,,Douglas,Johnson,1 to 6
MMG,201,Molecular Cloning Lab,91230,A,LAB,M,16,10,11:45,15:50,M  W     ,STAFFO,102,Stephanie,Phelps,3
MMG,201,Molecular Cloning Lab,92942,B,LAB,M,16,6,13:00,17:15, T  R    ,STAFFO,102,Stephanie,Phelps,3
MMG,205,Biochemistry I,91621,A,LEC,M,17,13,10:40,11:30,M  W  F   ,ANGELL,B112,Jose,Madalengoitia,3
MMG,211,Prokaryotic Molecular Genetics,91632,A,LEC,M,90,16,17:30,18:45, T  R    ,STAFFO,101,John,Burke,3
MMG,295,Special Topics,93624,A,LEC,M,90,0,TBA,,       ,ONCMP,SEE NOTES,Brenda,Tessmann,1 to 6
MMG,295,Internship,93625,B,INTN,M,90,1,TBA,,       ,,,Brenda,Tessmann,1 to 6
MMG,295,Teaching Assistant,93627,C,LEC,M,90,2,TBA,,       ,ONCMP,SEE NOTES,Brenda,Tessmann,1 to 6
MMG,295,MMG Seminar Series,93850,D,LEC,M,50,0,11:45,13:40,  W     ,TERRIL,108,Susan,Wallace,1 to 6
MMG,297,Advanced Undergrad Research,91689,A,RSCH,M,90,6,TBA,,       ,,,Douglas,Johnson,1 to 6
MMG,297,Honors Coll Undergrad Research,91853,B,RSCH,M,90,0,TBA,,       ,,,Douglas,Johnson,1 to 6
MMG,310,Current Topics in MMG,91692,A,SEM,M,15,8,TBA,,       ,ONCMP,SEE NOTES,Christopher,Huston,2
MMG,332,Critical Reading,91693,A,LEC,M,15,4,TBA,,       ,ONCMP,SEE NOTES,Gregory,Gilmartin,1
MMG,391,Master's Thesis Research,91694,A,TD,M,50,0,TBA,,       ,,,David,Pederson,1 to 18
MMG,491,Doctoral Dissertation Research,91695,A,TD,M,50,15,TBA,,       ,,,David,Pederson,1 to 18
MPBP,191,Undergraduate Research,91572,A,TD,M,20,0,TBA,,       ,,,David,Warshaw,3 to 6
MPBP,303,Critical Reading,91580,A,LEC,M,15,3,14:00,15:30,  W     ,HSRF,132,Kathleen,Trybus,1
MPBP,381,Seminar,91630,A,SEM,M,50,0,12:00,13:00,M       ,HSRF,400,David,Warshaw,0
MPBP,391,Master's Thesis Research,91633,A,TD,M,15,0,TBA,,       ,,,Teresa,Ruiz,1 to 18
MPBP,491,Doctoral Dissertation Research,91635,A,TD,M,15,2,TBA,,       ,,,Teresa,Ruiz,1 to 18
MS,011,Intro to ROTC & US Army,92852,A,LEC,M,40,17,18:00,19:15,  W     ,L/L CM,216,Jeffrey,Hastings,1
MS,021,Leadership&Team Development,92853,A,LEC,M,40,20,18:15,20:10,  W     ,VOTEY,207,Jeffrey,Grey,2
MS,131,Lead&Train Small Organizations,92854,A,LEC,M,40,12,18:15,21:15,  W     ,VOTEY,209,Jason,Pelletier,3
MS,241,Ldrshp Challenges&Goal Setting,92855,A,LEC,M,40,7,18:15,21:15,  W     ,L/L CM,315,Michael,Palaza,3
MU,001,Intro to Classical Music,90922,A,LEC,M,85,70,13:55,14:45,M  W  F   ,SOUTHW,301,Wayne,Schneider,3
MU,001,Intro to Classical Music,93689,Z1,LEC,C,12,3,13:55,14:45,M  W  F   ,SOUTHW,301,Wayne,Schneider,3
MU,005,D1: Intro to Jazz History,90923,A,LEC,M,70,76,11:30,12:45, T  R    ,SOUTHW,301,Raymond,Vega,3
MU,009,Music Theory Fundamentals,90933,A,LEC,M,30,32,09:35,10:25,M  W  F   ,SOUTHW,301,Alan,Parshley,3
MU,015,History of Rock and Roll,92778,A,LEC,M,37,38,18:15,21:15,M       ,SOUTHW,301,Clyde,Stats,3
MU,015,History of Rock and Roll,94054,Z1,LEC,C,10,9,18:15,21:15,M       ,SOUTHW,301,Clyde,Stats,3
MU,021,Beginning Group Lessons:Guitar,94221,Z1,PERF,C,14,12,19:00,20:15, T      ,SOUTHW,206,Joseph,Capps,1
MU,021,Beginning Group Lessons:Guitar,94222,Z2,PERF,C,14,12,19:00,20:15, T      ,SOUTHW,206,Joseph,Capps,1
MU,021,Beginning Group Lessons:Piano,94223,Z3,PERF,C,12,12,19:00,20:15,M       ,SOUTHW,310,Alan,Parshley,1
MU,033,Applied Lessons:Voice,90715,A,LEC,M,35,21,TBA,,       ,,,David,Neiweem,1 or 2
MU,033,Applied Lessons:Bassoon,90714,AA,PERF,M,10,0,TBA,,       ,,,Rachael,Elliott,1 or 2
MU,033,Applied Lessons:Piano,90730,B,PERF,M,25,4,TBA,,       ,,,Sylvia,Parker,1 or 2
MU,033,Applied Lessons:Jazz Voice,90737,BB,PERF,M,25,5,TBA,,       ,,,Amber,Delaurentis,1 or 2
MU,033,Applied Lessons:Organ,90731,C,PERF,M,5,0,TBA,,       ,,,David,Neiweem,1 or 2
MU,033,Applied Lessons:Flute,90732,D,PERF,M,10,2,TBA,,       ,,,Anne,Janson,1 or 2
MU,033,Applied Lessons:Clarinet,90734,E,PERF,M,15,2,TBA,,       ,,,Steven,Klimowski,1 or 2
MU,033,Applied Lessons:Oboe,90735,F,PERF,M,10,1,TBA,,       ,,,Nadine,Carpenter,1 or 2
MU,033,Applied Lessons:Saxophone,90738,G,PERF,M,10,2,TBA,,       ,,,Steven,Klimowski,1 or 2
MU,033,Applied Lessons:Trumpet,90739,H,PERF,M,10,4,TBA,,       ,,,Raymond,Vega,1 or 2
MU,033,Applied Lessons:Horn,90740,I,PERF,M,10,1,TBA,,       ,,,Alan,Parshley,1 or 2
MU,033,Applied Lessons:Trombone Tuba,90741,J,PERF,M,10,1,TBA,,       ,,,C. Robert,Wigness,1 or 2
MU,033,Applied Lessons:Percussion,90742,K,PERF,M,5,1,TBA,,       ,,,D,Toner Jr,1 or 2
MU,033,Applied Lessons:Violin,90743,L,PERF,M,20,4,TBA,,       ,,,Evelyn,Read,1 or 2
MU,033,Applied Lessons:Viola,90744,M,PERF,M,10,2,TBA,,       ,,,Evelyn,Read,1 or 2
MU,033,Applied Lessons:Cello,90745,N,PERF,M,10,2,TBA,,       ,,,Suzanne,Polk,1 or 2
MU,033,Applied Lessons:String Bass,90746,O,PERF,M,10,1,TBA,,       ,,,Andrew,Albright,1 or 2
MU,033,Applied Lessons:Harp,90747,P,PERF,M,10,1,TBA,,       ,,,Heidi,Soons,1 or 2
MU,033,Applied Lessons: Classicl Guit,90748,Q,PERF,M,10,3,TBA,,       ,,,John,Mantegna,1 or 2
MU,033,Applied Lessons:Jazz Trumpet,90749,R,PERF,M,10,1,TBA,,       ,,,Raymond,Vega,1 or 2
MU,033,Applied Lessons:Jazz Trombone,90750,S,PERF,M,10,1,TBA,,       ,,,Richard,Davies,1 or 2
MU,033,Applied Lessons:Jazz Saxophone,90751,T,PERF,M,15,2,TBA,,       ,,,Michael,Zsoldos,1 or 2
MU,033,Applied Lessons:Jazz Piano,90752,U,PERF,M,25,9,TBA,,       ,,,Thomas,Cleary,1 or 2
MU,033,Applied Lessons:Jazz Guitar,90753,V,PERF,M,50,18,TBA,,       ,,,Joseph,Capps,1 or 2
MU,033,Applied Lessons:Jazz Bass,90755,W,PERF,M,25,4,TBA,,       ,,,John,Rivers,1 or 2
MU,033,Applied Lessons:Drum Set,90756,X,PERF,M,50,15,TBA,,       ,,,Jeffrey,Salisbury,1 or 2
MU,033,Applied Lessons:Conga/Djembe,90758,Y,PERF,M,25,6,TBA,,       ,,,Steven,Ferraris,1 or 2
MU,034,Rqd Sec Lessons:Voice,90760,A,PERF,M,5,0,TBA,,       ,,,David,Neiweem,1 or 2
MU,034,Rqd Sec Lessons:Bassoon,90762,AA,PERF,M,5,0,TBA,,       ,,,Rachael,Elliott,1 or 2
MU,034,Rqd Sec Lessons:Piano,90763,B,PERF,M,5,1,TBA,,       ,,,Sylvia,Parker,1 or 2
MU,034,Rqd Sec Lessons:Jazz Voice,90764,BB,PERF,M,5,0,TBA,,       ,,,Amber,Delaurentis,1 or 2
MU,034,Rqd Sec Lessons:Organ,90765,C,PERF,M,5,0,TBA,,       ,,,David,Neiweem,1 or 2
MU,034,Rqd Sec Lessons:Flute,90766,D,PERF,M,5,2,TBA,,       ,,,Anne,Janson,1 or 2
MU,034,Rqd Sec Lessons:Clarinet,90768,E,PERF,M,5,0,TBA,,       ,,,Steven,Klimowski,1 or 2
MU,034,Rqd Sec Lessons:Oboe,90769,F,PERF,M,5,0,TBA,,       ,,,Nadine,Carpenter,1 or 2
MU,034,Rqd Sec Lessons:Saxophone,90770,G,PERF,M,5,0,TBA,,       ,,,Steven,Klimowski,1 or 2
MU,034,Rqd Sec Lessons:Trumpet,90771,H,PERF,M,5,0,TBA,,       ,,,Raymond,Vega,1 or 2
MU,034,Rqd Sec Lessons:Horn,90772,I,PERF,M,5,0,TBA,,       ,,,Alan,Parshley,1 or 2
MU,034,Rqd Sec Lessons:Trombone Tuba,90773,J,PERF,M,5,0,TBA,,       ,,,C. Robert,Wigness,1 or 2
MU,034,Rqd Sec Lessons:Percussion,90775,K,PERF,M,5,1,TBA,,       ,,,D,Toner Jr,1 or 2
MU,034,Rqd Sec Lessons:Violin,90776,L,PERF,M,5,0,TBA,,       ,,,Evelyn,Read,1 or 2
MU,034,Rqd Sec Lessons:Viola,90778,M,PERF,M,5,0,TBA,,       ,,,Evelyn,Read,1 or 2
MU,034,Rqd Sec Lessons:Cello,90780,N,PERF,M,5,1,TBA,,       ,,,Suzanne,Polk,1 or 2
MU,034,Rqd Sec Lessons:String Bass,90781,O,PERF,M,5,1,TBA,,       ,,,Andrew,Albright,1 or 2
MU,034,Rqd Sec Lessons:Harp,90783,P,PERF,M,5,0,TBA,,       ,,,Heidi,Soons,1 or 2
MU,034,Rqd Sec Lessons:Classcl Guit,90785,Q,PERF,M,5,0,TBA,,       ,,,John,Mantegna,1 or 2
MU,034,Rqd Sec Lessons:Jazz Trumpet,90786,R,PERF,M,5,0,TBA,,       ,,,Raymond,Vega,1 or 2
MU,034,Rqd Sec Lessons:Jazz Trombone,90787,S,PERF,M,5,0,TBA,,       ,,,Richard,Davies,1 or 2
MU,034,Rqd Sec Lessons:Jazz Saxophone,90788,T,PERF,M,5,0,TBA,,       ,,,Michael,Zsoldos,1 or 2
MU,034,Rqd Sec Lessons:Jazz Piano,90790,U,PERF,M,5,4,TBA,,       ,,,Thomas,Cleary,1 or 2
MU,034,Rqd Sec Lessons:Jazz Guitar,90791,V,PERF,M,5,0,TBA,,       ,,,Joseph,Capps,1 or 2
MU,034,Rqd Sec Lessons:Jazz Bass,90792,W,PERF,M,5,0,TBA,,       ,,,John,Rivers,1 or 2
MU,034,Rqd Sec Lessons:Drum Set,90793,X,PERF,M,5,0,TBA,,       ,,,Jeffrey,Salisbury,1 or 2
MU,034,Rqd Sec Lessons:Conga/Djembe,90794,Y,PERF,M,5,0,TBA,,       ,,,Steven,Ferraris,1 or 2
MU,041,Piano Proficiency Fundamentals,94214,A,PERF,M,16,10,11:30,12:20, T  R    ,SOUTHW,310,Sylvia,Parker,1
MU,042,Piano Proficiency I,94348,A,PERF,M,12,9,10:00,10:50, T  R    ,SOUTHW,310,Sylvia,Parker,1
MU,044,Elec Sec Lesson:Voice,92788,A,PERF,M,5,0,TBA,,       ,,,David,Neiweem,1 or 2
MU,044,Elec Sec Lessons:Bassoon,92789,AA,PERF,M,5,0,TBA,,       ,,,Rachael,Elliott,1 or 2
MU,044,Elec Sec Lessons:Piano,92790,B,PERF,M,5,1,TBA,,       ,,,Sylvia,Parker,1 or 2
MU,044,Elec Sec Lessons:Jazz Voice,92791,BB,PERF,M,5,2,TBA,,       ,,,Amber,Delaurentis,1 or 2
MU,044,Elec Sec Lessons:Organ,92792,C,PERF,M,5,0,TBA,,       ,,,David,Neiweem,1 or 2
MU,044,Elec Sec Lessons:Flute,92793,D,PERF,M,5,0,TBA,,       ,,,Anne,Janson,1 or 2
MU,044,Elec Sec Lessons:Clarinet,92794,E,PERF,M,5,0,TBA,,       ,,,Steven,Klimowski,1 or 2
MU,044,Elec Sec Lessons:Oboe,92795,F,PERF,M,5,0,TBA,,       ,,,Nadine,Carpenter,1 or 2
MU,044,Elec Sec Lessons:Saxophone,92796,G,PERF,M,5,0,TBA,,       ,,,Steven,Klimowski,1 or 2
MU,044,Elec Sec Lessons:Trumpet,92797,H,PERF,M,5,0,TBA,,       ,,,Raymond,Vega,1 or 2
MU,044,Elec Sec Lessons:Horn,92800,I,PERF,M,5,0,TBA,,       ,,,Alan,Parshley,1 or 2
MU,044,Elec Sec Lessons:Trombone Tuba,92801,J,PERF,M,5,0,TBA,,       ,,,C. Robert,Wigness,1 or 2
MU,044,Elec Sec Lessons:Percussion,92802,K,PERF,M,5,0,TBA,,       ,,,D,Toner Jr,1 or 2
MU,044,Elec Sec Lessons:Violin,92803,L,PERF,M,5,0,TBA,,       ,,,Evelyn,Read,1 or 2
MU,044,Elec Sec Lessons:Viola,92804,M,PERF,M,5,0,TBA,,       ,,,Evelyn,Read,1 or 2
MU,044,Elec Sec Lessons:Cello,92805,N,PERF,M,5,0,TBA,,       ,,,Suzanne,Polk,1 or 2
MU,044,Elec Sec Lessons:String Bass,92806,O,PERF,M,5,0,TBA,,       ,,,Andrew,Albright,1 or 2
MU,044,Elec Sec Lessons:Harp,92807,P,PERF,M,5,0,TBA,,       ,,,Heidi,Soons,1 or 2
MU,044,Elec Sec Lessons:Classcl Guit,92808,Q,PERF,M,5,0,TBA,,       ,,,John,Mantegna,1 or 2
MU,044,Elec Sec Lessons:Jazz Trumpet,92809,R,PERF,M,5,0,TBA,,       ,,,Raymond,Vega,1 or 2
MU,044,Elec Sec Lessons:Jazz Trombone,92810,S,PERF,M,5,0,TBA,,       ,,,Richard,Davies,1 or 2
MU,044,Elec Sec Lessons:Jazz Saxophon,92811,T,PERF,M,5,1,TBA,,       ,,,Michael,Zsoldos,1 or 2
MU,044,Elec Sec Lessons:Jazz Piano,92812,U,PERF,M,5,4,TBA,,       ,,,Thomas,Cleary,1 or 2
MU,044,Elec Sec Lessons:Jazz Guitar,92813,V,PERF,M,5,0,TBA,,       ,,,Joseph,Capps,1 or 2
MU,044,Elec Sec Lessons:Jazz Bass,92814,W,PERF,M,5,0,TBA,,       ,,,John,Rivers,1 or 2
MU,044,Elec Sec Lessons:Drum Set,92815,X,PERF,M,5,2,TBA,,       ,,,Jeffrey,Salisbury,1 or 2
MU,044,Elec Sec Lessons:Conga/Djembe,92816,Y,PERF,M,5,0,TBA,,       ,,,Steven,Ferraris,1 or 2
MU,054,Harmony and Form Lab I,90938,A,LAB,M,12,12,11:45,12:35,M  W     ,SOUTHW,310,Alan,Parshley,1
MU,054,Harmony and Form Lab I,90939,B,LAB,M,12,12,12:50,13:40,M  W     ,SOUTHW,310,Alan,Parshley,1
MU,054,Harmony and Form Lab I,90940,C,LAB,M,12,9,13:55,14:45,M  W     ,SOUTHW,310,Sylvia,Parker,1
MU,079,Percussion Methods,93766,A,PERF,M,15,14,14:30,15:45, T  R    ,SOUTHW,301,Jeffrey,Salisbury,2
MU,085,Intro to Music Education,93770,A,LEC,M,15,16,09:35,10:25,M  W  F   ,SOUTHW,206,Patricia,Riley,3
MU,095,TAP: Exploring Songwriting,93775,A,LEC,M,19,18,10:40,11:30,M  W  F   ,SOUTHW,301,Patricia,Riley,3
MU,095,IFA: Musical Avant-gardes,93776,B,LEC,M,18,16,11:30,12:45, T  R    ,SOUTHW,202,Alexander,Stewart,3
MU,095,Musical Theatre Performance,94186,C,LEC,M,7,7,18:15,21:15,M       ,RT THR,210,Bill,Reed,3
MU,109,Harmony and Form I,90935,A,LEC,M,25,10,09:35,10:25,M  W  F   ,SOUTHW,202,Sylvia,Parker,3
MU,109,Harmony and Form I,90936,B,LEC,M,25,20,10:40,11:30,M  W  F   ,SOUTHW,202,Sylvia,Parker,3
MU,109,Harmony and Form I,90937,C,LEC,M,25,20,15:00,15:50,M  W  F   ,SOUTHW,202,Patricia,Julien,3
MU,111,Music History & Literature I,90945,A,LEC,M,35,22,11:45,12:35,M  W  F   ,SOUTHW,301,Wayne,Schneider,3
MU,117,Swing Band:Nonet,92842,A,PERF,M,9,4,17:30,19:00, T      ,SOUTHW,101,Raymond,Vega,1
MU,118,Latin Jazz Ensemble,92843,A,PERF,M,12,8,17:30,19:00,   R    ,SOUTHW,301,Raymond,Vega,1
MU,119,Jazz Vocal Ensemble,92841,A,PERF,M,20,10,18:15,20:15,  W     ,SOUTHW,206,Amber,Delaurentis,1
MU,121,Concert Band,90946,A,PERF,M,55,49,16:05,17:30,M  W     ,SOUTHW,301,D,Toner Jr,1
MU,122,University Concert Choir,90949,A,PERF,M,35,27,16:00,17:15, T  R    ,OFFCMP,SEE NOTES,David,Neiweem,1
MU,123,Orchestra,90950,A,PERF,M,40,34,19:00,21:30, T      ,SOUTHW,301,Michael,Hopkins,1
MU,124,University Jazz Ensemble,90952,A,PERF,M,25,15,16:00,17:15, T  R    ,SOUTHW,301,Alexander,Stewart,1
MU,125,Vermont Wind Ensemble,90954,A,PERF,M,20,12,19:30,21:30,   R    ,SOUTHW,301,D,Toner Jr,1
MU,126,Accompanying,90956,A,PERF,M,3,2,TBA,,       ,,,Sylvia,Parker,1 to 6
MU,127,University Catamount Singers,90958,A,PERF,M,18,12,12:50,13:40,M  W  F   ,SOUTHW,206,David,Neiweem,1
MU,129,Percussion Ensemble,90960,A,PERF,M,15,4,19:00,21:00,  W     ,SOUTHW,301,Jeffrey,Salisbury,1
MU,130,Chamber Music,90962,A,PERF,M,15,8,TBA,,       ,,,Evelyn,Read,1
MU,131,A & B Jazz Combos,90963,A,PERF,M,12,10,16:00,17:30, T      ,SOUTHW,206,Thomas,Cleary,1
MU,132,Post Bop Ensemble,92839,A,PERF,M,10,4,19:00,20:30,   R    ,SOUTHW,101,Raymond,Vega,1
MU,133,Applied Lessons:Voice,90795,A,PERF,M,15,4,TBA,,       ,,,David,Neiweem,1 or 2
MU,133,Applied Lessons:Bassoon,90796,AA,PERF,M,10,0,TBA,,       ,,,Rachael,Elliott,1 or 2
MU,133,Applied Lessons:Piano,90797,B,PERF,M,10,2,TBA,,       ,,,Sylvia,Parker,1 or 2
MU,133,Applied Lessons:Jazz Voice,90798,BB,PERF,M,15,4,TBA,,       ,,,Amber,Delaurentis,1 or 2
MU,133,Applied Lessons:Organ,90799,C,PERF,M,5,0,TBA,,       ,,,David,Neiweem,1 or 2
MU,133,Applied Lessons:Flute,90800,D,PERF,M,10,0,TBA,,       ,,,Anne,Janson,1 or 2
MU,133,Applied Lessons:Clarinet,90801,E,PERF,M,10,0,TBA,,       ,,,Steven,Klimowski,1 or 2
MU,133,Applied Lessons:Oboe,90802,F,PERF,M,10,0,TBA,,       ,,,Nadine,Carpenter,1 or 2
MU,133,Applied Lessons:Saxophone,90803,G,PERF,M,10,0,TBA,,       ,,,Steven,Klimowski,1 or 2
MU,133,Applied Lessons:Trumpet,90804,H,PERF,M,10,0,TBA,,       ,,,Raymond,Vega,1 or 2
MU,133,Applied Lessons:Horn,90805,I,PERF,M,10,1,TBA,,       ,,,Alan,Parshley,1 or 2
MU,133,Applied Lessons:Trombone  Tuba,90806,J,PERF,M,10,1,TBA,,       ,,,C. Robert,Wigness,1 or 2
MU,133,Applied Lessons:Percussion,90807,K,PERF,M,5,0,TBA,,       ,,,D,Toner Jr,1 or 2
MU,133,Applied Lessons:Violin,90808,L,PERF,M,10,4,TBA,,       ,,,Evelyn,Read,1 or 2
MU,133,Applied Lessons:Viola,90809,M,PERF,M,10,0,TBA,,       ,,,Evelyn,Read,1 or 2
MU,133,Applied Lessons:Cello,90810,N,PERF,M,10,1,TBA,,       ,,,Suzanne,Polk,1 or 2
MU,133,Applied Lessons:String Bass,90811,O,PERF,M,5,1,TBA,,       ,,,Andrew,Albright,1 or 2
MU,133,Applied Lessons:Harp,90812,P,PERF,M,5,1,TBA,,       ,,,Heidi,Soons,1 or 2
MU,133,Applied Lessons:Classcl Guitar,90813,Q,PERF,M,10,0,TBA,,       ,,,John,Mantegna,1 or 2
MU,133,Applied Lessons:Jazz Trumpet,90814,R,PERF,M,10,1,TBA,,       ,,,Raymond,Vega,1 or 2
MU,133,Applied Lessons:Jazz Trombone,90815,S,PERF,M,10,0,TBA,,       ,,,Richard,Davies,1 or 2
MU,133,Applied Lessons:Jazz Saxophone,90816,T,PERF,M,10,1,TBA,,       ,,,Michael,Zsoldos,1 or 2
MU,133,Applied Lessons:Jazz Piano,90817,U,PERF,M,15,4,TBA,,       ,,,Thomas,Cleary,1 or 2
MU,133,Applied Lessons:Jazz Guitar,90818,V,PERF,M,15,11,TBA,,       ,,,Joseph,Capps,1 or 2
MU,133,Applied Lessons:Jazz Bass,90819,W,PERF,M,15,5,TBA,,       ,,,John,Rivers,1 or 2
MU,133,Applied Lessons:Drum Set,90820,X,PERF,M,15,6,TBA,,       ,,,Jeffrey,Salisbury,1 or 2
MU,134,Applied Lessons:Voice,90821,A,PERF,M,10,9,TBA,,       ,,,David,Neiweem,1 or 2
MU,134,Applied Lessons:Bassoon,90822,AA,PERF,M,5,2,TBA,,       ,,,Rachael,Elliott,1 or 2
MU,134,Applied Lessons:Piano,90823,B,PERF,M,10,6,TBA,,       ,,,Sylvia,Parker,1 or 2
MU,134,Applied Lessons:Jazz Voice,90824,BB,PERF,M,10,2,TBA,,       ,,,Amber,Delaurentis,1 or 2
MU,134,Applied Lessons:Organ,90825,C,PERF,M,10,0,TBA,,       ,,,David,Neiweem,1 or 2
MU,134,Applied Lessons:Flute,90826,D,PERF,M,10,3,TBA,,       ,,,Anne,Janson,1 or 2
MU,134,Applied Lessons:Clarinet,90827,E,PERF,M,10,0,TBA,,       ,,,Steven,Klimowski,1 or 2
MU,134,Applied Lessons:Oboe,90828,F,PERF,M,10,1,TBA,,       ,,,Nadine,Carpenter,1 or 2
MU,134,Applied Lessons:Saxophone,90829,G,PERF,M,10,1,TBA,,       ,,,Steven,Klimowski,1 or 2
MU,134,Applied Lessons:Trumpet,90830,H,PERF,M,10,0,TBA,,       ,,,Raymond,Vega,1 or 2
MU,134,Applied Lessons:Horn,90831,I,PERF,M,10,0,TBA,,       ,,,Alan,Parshley,1 or 2
MU,134,Applied Lessons:Trombone/Tuba,90832,J,PERF,M,10,0,TBA,,       ,,,C. Robert,Wigness,1 or 2
MU,134,Applied Lessons:Percussion,90833,K,PERF,M,5,1,TBA,,       ,,,D,Toner Jr,1 or 2
MU,134,Applied Lessons:Violin,90834,L,PERF,M,10,0,TBA,,       ,,,Evelyn,Read,1 or 2
MU,134,Applied Lessons:Viola,90835,M,PERF,M,10,0,TBA,,       ,,,Evelyn,Read,1 or 2
MU,134,Applied Lessons:Cello,90836,N,PERF,M,10,0,TBA,,       ,,,Suzanne,Polk,1 or 2
MU,134,Applied Lessons:String Bass,90837,O,PERF,M,5,1,TBA,,       ,,,Andrew,Albright,1 or 2
MU,134,Applied Lessons:Harp,90838,P,PERF,M,5,0,TBA,,       ,,,Heidi,Soons,1 or 2
MU,134,Applied Lessons:Classcl Guitar,90839,Q,PERF,M,10,0,TBA,,       ,,,John,Mantegna,1 or 2
MU,134,Applied Lessons:Jazz Trumpet,90840,R,PERF,M,10,0,TBA,,       ,,,Raymond,Vega,1 or 2
MU,134,Applied Lessons:Jazz Trombone,90841,S,PERF,M,10,0,TBA,,       ,,,Richard,Davies,1 or 2
MU,134,Applied Lessons:Jazz Saxophone,90842,T,PERF,M,10,1,TBA,,       ,,,Michael,Zsoldos,1 or 2
MU,134,Applied Lessons:Jazz Piano,90843,U,PERF,M,15,1,TBA,,       ,,,Thomas,Cleary,1 or 2
MU,134,Applied Lessons:Jazz Guitar,90844,V,PERF,M,15,6,TBA,,       ,,,Joseph,Capps,1 or 2
MU,134,Applied Lessons:Jazz Bass,90845,W,PERF,M,15,4,TBA,,       ,,,John,Rivers,1 or 2
MU,134,Applied Lessons:Drum Set,90846,X,PERF,M,15,2,TBA,,       ,,,Jeffrey,Salisbury,1 or 2
MU,149,Soph Recital/Performance Sem,90919,A,PERF,M,5,0,TBA,,       ,,,D,Toner Jr,1
MU,150,Junior Recital,90920,A,PERF,M,5,0,TBA,,       ,,,D,Toner Jr,1
MU,154,Harmony and Form Lab III,90966,A,LAB,M,12,12,15:00,15:50,M  W     ,SOUTHW,310,Sylvia,Parker,1
MU,195,Composing/Recording Technology,94426,A,LEC,M,16,15,11:30,12:45, T  R    ,SOUTHW,200D,Michael,Hopkins,3
MU,198,Readings and Research,94381,A,TD,M,1,1,TBA,,       ,,,D,Toner Jr,1
MU,209,Harmony and Form III,90965,A,LEC,M,15,16,10:40,11:30,M  W  F   ,SOUTHW,206,Patricia,Julien,3
MU,217,Swing Band:Nonet,92846,A,PERF,M,5,1,17:30,19:00, T      ,SOUTHW,101,Raymond,Vega,1
MU,218,Latin Jazz Ensemble,92840,A,PERF,M,5,2,17:30,19:00,   R    ,SOUTHW,301,Raymond,Vega,1
MU,219,Jazz Vocal Ensemble,92845,A,PERF,M,5,3,18:15,20:15,  W     ,SOUTHW,206,Amber,Delaurentis,1
MU,221,Concert Band,90947,A,PERF,M,15,9,16:05,17:30,M  W     ,SOUTHW,301,D,Toner Jr,1
MU,222,University Concert Choir,90948,A,PERF,M,10,4,16:00,17:15, T  R    ,OFFCMP,SEE NOTES,David,Neiweem,1
MU,223,Orchestra,90951,A,PERF,M,15,8,19:00,21:30, T      ,SOUTHW,301,Michael,Hopkins,1
MU,224,University Jazz Ensemble,90953,A,PERF,M,10,2,16:00,17:15, T  R    ,SOUTHW,301,Alexander,Stewart,1
MU,225,Vermont Wind Ensemble,90955,A,PERF,M,10,3,19:30,21:30,   R    ,SOUTHW,301,D,Toner Jr,1
MU,226,Accompanying,90957,A,PERF,M,5,1,TBA,,       ,,,Sylvia,Parker,1 to 6
MU,227,University Catamount Singers,90959,A,PERF,M,12,3,12:50,13:40,M  W  F   ,SOUTHW,206,David,Neiweem,1
MU,229,Percussion Ensemble,90961,A,PERF,M,5,3,19:00,21:00,  W     ,SOUTHW,301,Jeffrey,Salisbury,1
MU,230,Chamber Music,92606,A,PERF,M,10,2,TBA,,       ,,,Evelyn,Read,1
MU,231,A & B Jazz Combos,90964,A,PERF,M,5,0,16:00,17:30, T      ,SOUTHW,206,Thomas,Cleary,1
MU,232,Post Bop Ensemble,92844,A,PERF,M,5,0,19:00,20:30,M       ,SOUTHW,101,Raymond,Vega,1
MU,234,Applied Lessons:Voice,90847,A,PERF,M,10,3,TBA,,       ,,,David,Neiweem,1 or 2
MU,234,Applied Lessons:Bassoon,90848,AA,PERF,M,5,0,TBA,,       ,,,Rachael,Elliott,1 or 2
MU,234,Applied Lessons:Piano,90849,B,PERF,M,5,2,TBA,,       ,,,Sylvia,Parker,1 or 2
MU,234,Applied Lessons:Jazz Voice,90850,BB,PERF,M,5,2,TBA,,       ,,,Amber,Delaurentis,1 or 2
MU,234,Applied Lessons:Organ,90851,C,PERF,M,5,0,TBA,,       ,,,David,Neiweem,1 or 2
